food_id,food_name,calories,protein,carbs,fats,MealType,diabetes_friendly,kidney_friendly,obesity_friendly
74,Dal Makhani 4,249,17.02316480233454,34.99333667098166,1.063590359588023,Lunch,1,1,1
75,Biryani 4,357,13.067497210171032,39.7908330635409,5.754377286744059,Dinner,0,0,1
76,Pulao 4,148,10.378195836816692,49.308496235189374,6.081121167141266,Breakfast,0,0,1
77,Khichdi 4,420,3.0541285102721356,77.57665601102971,20.884777634400553,Dinner,1,1,1
78,Salad 4,448,14.637225121737707,79.68203432815085,2.591070683280721,Breakfast,1,1,0
79,Soup 4,288,13.729504294285341,68.51871218094627,24.04730391573192,Dinner,1,1,1
80,Roti 5,453,17.043160280863862,44.49476309138865,22.014887014315782,Dinner,1,1,0
81,Dal 5,448,4.443474675257149,70.45099810288409,23.920765311325752,Breakfast,0,0,1
82,Rice 5,126,28.441109684603244,26.18491494969969,2.6765796600131857,Breakfast,1,1,1
83,Vegetable Curry 5,344,15.3461212974878,69.12716078473116,7.5078120383223,Dinner,1,0,1
84,Chicken Curry 5,133,20.283907190613338,60.85381452290933,9.694568170054092,Breakfast,1,1,1
85,Fish Curry 5,324,22.67277145979737,23.62812516806522,11.624863886498279,Lunch,1,0,1
86,Sambar 5,291,6.449503804125914,7.2229019194598525,2.2457060632165975,Snacks,1,0,1
87,Idli 5,341,13.262237265263291,60.83052975746813,11.889968773179103,Snacks,1,1,1
88,Dosa 5,356,29.439793526552926,45.076707871222645,19.465265930236814,Lunch,0,1,1
89,Upma 5,251,26.38865513007464,74.74940305064958,1.8085775197084466,Snacks,0,0,1
90,Poha 5,492,2.9022933562001443,63.70265088313313,6.618590437436574,Lunch,1,0,0
91,Paratha 5,178,14.616891039747976,42.59582572266966,17.325075917817124,Snacks,1,0,1
92,Paneer Tikka 5,394,2.5883757963561904,7.594042538465441,23.23735953310092,Lunch,1,1,1
93,Mixed Veg 5,174,20.544571887692243,51.38586750693244,7.789828244905918,Lunch,0,0,0
94,Dal Makhani 5,96,11.142054294889714,25.68813646915944,11.234540190760379,Snacks,1,1,0
95,Biryani 5,379,1.6222954259302784,30.830251069629863,3.9416686149463604,Lunch,1,0,1
96,Pulao 5,452,23.8450150863237,71.89032453196258,5.696699108925289,Snacks,1,0,0
97,Khichdi 5,144,26.104997053627258,70.15540114537325,4.0410316918995335,Dinner,0,1,1
98,Salad 5,216,18.122567904430266,15.936103464775556,6.244376043765698,Snacks,1,1,1
99,Soup 5,359,6.83367473363659,63.5727421170602,15.510779607570377,Snacks,1,1,1
100,Roti 6,63,25.03445752383633,30.92450934471983,7.988008455852451,Snacks,1,0,0
101,Dal 6,170,15.061004284989412,52.97422241877063,8.569735658996812,Breakfast,0,1,1
102,Rice 6,494,15.219610195686954,26.494072337806628,1.2721664123856495,Breakfast,0,0,1
103,Vegetable Curry 6,197,22.148078080443337,9.015228329834988,23.641992383804844,Breakfast,0,1,1
104,Chicken Curry 6,94,27.922203831880335,27.9836451261557,1.2719368757623597,Lunch,0,1,1
105,Fish Curry 6,334,5.10025486150184,46.312844957802525,5.251283951669286,Snacks,1,1,1
106,Sambar 6,423,2.9652336497048264,54.49449509862426,10.198646484399024,Breakfast,1,0,1
107,Idli 6,205,26.128932474776033,23.306120490788253,13.71654418313277,Snacks,1,0,1
108,Dosa 6,454,8.724630675675114,14.15286179540266,8.882933827940061,Snacks,0,1,0
109,Upma 6,203,21.96586372826225,77.41014057013037,24.671670866229,Snacks,1,1,1
110,Poha 6,247,7.708676803265262,59.7690817204321,3.6468125857126843,Dinner,0,1,0
111,Paratha 6,221,20.827549583211244,12.327762170733898,11.2857255041231,Snacks,1,1,1
112,Paneer Tikka 6,370,12.468226863484768,61.02094859402668,3.0131285114532504,Breakfast,0,0,0
113,Mixed Veg 6,178,13.208859687097538,49.56016313805327,1.5297521593735572,Dinner,0,1,1
114,Dal Makhani 6,464,8.460743919736245,67.04192961946617,22.055094487910274,Dinner,1,1,0
115,Biryani 6,175,9.338920474909896,58.80115085465058,16.900723741970587,Dinner,1,1,0
116,Pulao 6,60,19.798084458371708,76.79805936295756,23.231722547116288,Snacks,1,1,1
117,Khichdi 6,378,7.711503133170712,74.46602770667344,22.586280001536835,Breakfast,1,1,1
118,Salad 6,373,2.159881091315324,25.566765977122834,15.428192420551753,Lunch,1,1,1
119,Soup 6,299,26.44229077524771,77.53962825869797,8.982477887994689,Breakfast,1,1,1
120,Roti 7,312,26.100384657797978,25.786117691162772,5.840960858267277,Lunch,1,1,1
121,Dal 7,339,16.70782338297193,48.05561744784523,5.2344961303471464,Snacks,1,1,1
122,Rice 7,120,28.004178027816657,75.58892212104416,4.212859419647824,Breakfast,1,1,1
123,Vegetable Curry 7,461,1.9052915793550271,15.179953337037084,6.245274979524917,Lunch,1,1,1
124,Chicken Curry 7,252,5.350677603623111,77.41542028596062,14.658190168099953,Lunch,1,0,0
125,Fish Curry 7,97,1.7265737439204365,33.81217002553501,17.001180314873906,Snacks,0,1,1
126,Sambar 7,367,12.67849150725357,6.87535361909599,11.359684966258373,Dinner,0,1,1
127,Idli 7,466,25.945207358365995,9.930065064362113,22.339466361424613,Snacks,1,1,1
128,Dosa 7,89,7.275010364382659,15.398189548932974,16.187046515934956,Dinner,0,0,1
129,Upma 7,335,20.030364240486207,20.0146463788113,21.34864572345586,Dinner,0,1,1
130,Poha 7,69,29.955571799160857,29.568303967188847,17.475697636950464,Snacks,1,1,0
131,Paratha 7,378,7.404497625555592,78.05330179765615,20.397033828824924,Breakfast,0,0,1
132,Paneer Tikka 7,66,25.63025489061037,44.53486880047833,24.62513063012426,Snacks,1,1,1
133,Mixed Veg 7,378,1.542814301486565,61.9388510609749,10.759157012569407,Breakfast,1,1,0
134,Dal Makhani 7,171,13.759132191935366,44.096471477912345,6.420480858625736,Snacks,1,1,0
135,Biryani 7,97,22.385242089186455,25.172662261916788,10.268453830644443,Dinner,1,0,1
136,Pulao 7,110,22.99306871448508,70.6463592292056,18.19037731967883,Snacks,1,1,0
137,Khichdi 7,246,21.775635039250353,42.26849053087574,1.91882078488638,Dinner,1,1,0
138,Salad 7,66,4.841506880549559,78.37086306144577,2.0575905107257384,Dinner,1,0,1
139,Soup 7,308,12.10547082168664,77.52115015718059,17.766279286790407,Breakfast,0,1,0
140,Roti 8,106,5.767894981307905,53.025158854753265,10.498460725189258,Lunch,1,0,1
141,Dal 8,453,20.422096118111085,79.83939264581758,9.847800460254547,Breakfast,1,1,1
142,Rice 8,243,20.08611883185776,42.7794874681664,18.78739415967569,Dinner,1,1,0
143,Vegetable Curry 8,208,16.276056155940147,75.55191965966144,12.0293760808985,Breakfast,0,0,1
144,Chicken Curry 8,447,7.659877304435886,61.87218736854028,10.163602409608647,Lunch,1,1,1
145,Fish Curry 8,295,21.89838527441938,74.09296722164535,6.599445381598762,Snacks,1,1,0
146,Sambar 8,66,10.995517435074929,54.27390127683633,12.633161499755563,Dinner,1,0,0
147,Idli 8,386,22.609906857254487,34.550456752385685,2.966844501121595,Lunch,1,0,1
148,Dosa 8,419,20.567625903863792,12.291089168124728,13.238432983943726,Dinner,1,0,1
149,Upma 8,108,15.638761633723451,11.654611350361677,7.571712889474215,Lunch,1,1,0
150,Poha 8,229,4.96570092437439,66.6647588419506,10.735790480097204,Breakfast,0,0,1
151,Paratha 8,345,23.342283477427628,31.710287261097932,21.37043206499437,Breakfast,1,1,1
152,Paneer Tikka 8,227,18.600228105661007,35.10770643292675,4.719363326577794,Lunch,1,1,1
153,Mixed Veg 8,448,8.78593995995845,55.40971183772131,10.341821393695733,Lunch,1,1,1
154,Dal Makhani 8,495,25.92711955861413,10.827630600944808,7.694368541124704,Breakfast,1,0,1
155,Biryani 8,274,3.120069202182174,23.060295900707672,18.793765919182356,Dinner,0,1,1
156,Pulao 8,199,24.16338770987834,52.96948695265451,24.17473841106072,Snacks,1,1,1
157,Khichdi 8,412,1.539516761738585,23.72374552904643,22.191838536448422,Snacks,1,0,1
158,Salad 8,310,21.485937543355547,26.636207045808586,18.206917885892832,Breakfast,1,0,1
159,Soup 8,495,25.202406365244897,7.341549595887041,12.936414190222816,Snacks,0,1,1
160,Roti 9,471,26.032862149759946,59.235710185964365,1.7662559483190305,Snacks,1,1,1
161,Dal 9,487,23.144082464285855,38.214097442526565,6.962109981629413,Breakfast,1,1,1
162,Rice 9,89,12.215844546811079,61.83398642085165,20.078824321256963,Lunch,1,0,1
163,Vegetable Curry 9,412,1.594563972049392,47.51249297729482,20.893327411382945,Dinner,1,1,1
164,Chicken Curry 9,135,26.50270766067725,65.6889779288075,6.642155965971271,Lunch,1,1,0
165,Fish Curry 9,64,10.462416751118692,41.32638308489278,13.863297317479313,Snacks,1,0,1
166,Sambar 9,274,26.257828058585044,31.42225838582,5.866678945196469,Snacks,1,1,1
167,Idli 9,394,17.165274515509363,52.18895771037285,16.410614409550092,Snacks,1,1,1
168,Dosa 9,310,16.069679342159034,31.418434072743974,1.8592008133369484,Lunch,1,1,1
169,Upma 9,416,26.792068295401688,17.689116436874706,12.186300300461784,Breakfast,1,1,1
170,Poha 9,169,21.439775856734116,38.58705682028109,24.516207667291646,Dinner,1,0,0
171,Paratha 9,153,5.657297216803847,33.428881179117376,7.0815235185449525,Breakfast,0,0,1
172,Paneer Tikka 9,322,7.864593532427786,57.74782561819487,12.819525967034467,Snacks,1,0,1
173,Mixed Veg 9,78,11.320090812193012,66.3810719252661,14.832274740805909,Snacks,1,0,1
174,Dal Makhani 9,416,11.51861265217762,77.72742628078832,5.7836740324370215,Breakfast,1,0,1
175,Biryani 9,399,4.646460229763645,55.908265933519296,2.3725647357123254,Breakfast,0,1,1
176,Pulao 9,54,2.8018432272449596,37.1863702150242,24.86644232374922,Breakfast,1,1,1
177,Khichdi 9,392,27.552710705515153,67.70633783261994,17.0667524430014,Breakfast,0,1,1
178,Salad 9,317,18.83882777439242,47.52990627923661,11.614105038925072,Snacks,1,0,1
179,Soup 9,418,23.759829133957584,25.154662180584054,19.849131568819868,Lunch,1,1,1
180,Roti 10,498,2.355918192836328,65.26050060430408,6.9059144505502275,Lunch,1,0,1
181,Dal 10,272,12.192085206157037,63.78694305438708,4.213578755504715,Snacks,1,0,1
182,Rice 10,164,29.079056008806333,32.05237307791052,13.640297321397423,Dinner,1,1,0
183,Vegetable Curry 10,436,19.960571321387498,50.11632973411866,23.741523145804543,Breakfast,1,1,0
184,Chicken Curry 10,254,21.089693690158857,37.017326445246674,13.119041225347617,Lunch,1,0,1
185,Fish Curry 10,440,25.387443526215055,27.196373458547995,17.12577177915891,Snacks,1,1,1
186,Sambar 10,232,11.333723434304101,60.440951513492756,6.299042959508317,Lunch,1,1,1
187,Idli 10,414,28.591542209484537,66.7010794635704,20.303366943051692,Breakfast,1,1,1
188,Dosa 10,77,12.84171562748722,17.926324877598624,21.0028288428893,Breakfast,1,1,1
189,Upma 10,66,10.021673901273083,58.697479328746816,22.82905383993363,Breakfast,1,1,1
190,Poha 10,90,23.217616521862197,63.31387995446073,10.939015882084119,Lunch,1,0,1
191,Paratha 10,365,28.469065631959268,37.8029525889151,23.602895773276785,Lunch,1,0,1
192,Paneer Tikka 10,489,7.684006911110092,78.70848122569035,2.567161741192561,Snacks,1,1,0
193,Mixed Veg 10,492,1.2468162934764526,20.12190725606647,19.852556672686394,Snacks,1,1,0
194,Dal Makhani 10,470,26.074826563077288,10.05101197067745,16.710419292742035,Lunch,0,1,1
195,Biryani 10,444,14.53619459014702,77.61013560035423,10.56382821476695,Snacks,1,1,1
196,Pulao 10,58,1.8694532588821517,66.96769658228112,10.031961496366097,Dinner,1,0,0
197,Khichdi 10,195,26.72795710617019,7.123732811849971,12.112702236354213,Dinner,1,0,1
198,Salad 10,334,21.507137641297252,68.50240846674762,18.438604716527447,Lunch,0,1,1
199,Soup 10,362,10.683056000566564,53.65887127656325,12.931085103581555,Dinner,1,0,1
200,Roti 11,262,20.804328456706163,7.5885474092677825,6.591915826650656,Snacks,1,1,1
201,Dal 11,178,13.497172207225903,45.72728551255647,13.499807734935361,Snacks,1,1,1
202,Rice 11,492,4.078868241254937,20.18757906280478,9.149530458603154,Lunch,1,1,1
203,Vegetable Curry 11,185,14.745346229225357,68.89053164757732,14.143443045203597,Snacks,0,1,0
204,Chicken Curry 11,467,24.420771972603113,71.01890670078463,1.2769729454976977,Snacks,0,0,1
205,Fish Curry 11,223,8.502540084696893,43.130129354872885,1.4918193695038573,Snacks,0,0,1
206,Sambar 11,328,4.841467170923462,64.20564627577409,6.192965547628543,Snacks,1,0,1
207,Idli 11,314,13.614763288073066,13.952822954387596,14.533039856418586,Breakfast,1,0,1
208,Dosa 11,329,22.759180780546867,14.68314092884791,1.8229130544314698,Breakfast,0,1,0
209,Upma 11,104,10.852913546387553,70.02083655570243,7.092343069527904,Snacks,1,0,1
210,Poha 11,442,20.893110631625483,72.7161043422465,1.6394439944288974,Breakfast,1,1,0
211,Paratha 11,184,10.182688041805383,55.26438100996196,23.643211991309336,Snacks,1,1,1
212,Paneer Tikka 11,458,2.7799649889796423,12.76160776419174,17.55672719950337,Breakfast,1,1,1
213,Mixed Veg 11,477,22.440310311625765,42.21279370523554,8.88959847622686,Snacks,1,1,1
214,Dal Makhani 11,488,14.861263691558483,15.575946718391233,10.012636317873707,Dinner,0,0,1
215,Biryani 11,413,20.549911578411578,38.57320114409454,11.598914887445117,Dinner,1,1,1
216,Pulao 11,62,10.343845282917936,34.90906024202992,6.4920002990995265,Snacks,1,1,1
217,Khichdi 11,106,10.493216071211519,11.675890944506543,13.049387249959508,Dinner,1,0,1
218,Salad 11,272,7.816187194818279,40.11928212124016,23.361953855805133,Snacks,1,1,1
219,Soup 11,315,26.818556650206204,6.637406668974978,5.666629424510331,Snacks,1,1,0
220,Roti 12,133,15.174242539985123,49.51801896700584,2.2971387976322672,Breakfast,1,1,0
221,Dal 12,319,25.87275803374724,28.792533501736813,12.719257516655938,Lunch,0,0,1
222,Rice 12,431,15.810666945337534,25.462230353973162,19.75019519578835,Snacks,1,1,1
223,Vegetable Curry 12,251,19.16234364796357,19.13572255057086,21.788244960932293,Breakfast,1,1,1
224,Chicken Curry 12,208,10.826081203415436,10.483543948722854,21.26809515165226,Lunch,1,1,0
225,Fish Curry 12,356,5.518596209487005,41.82625417071485,3.5722853278756883,Lunch,0,1,1
226,Sambar 12,101,28.061083205167755,46.38804471080066,6.819587182369945,Lunch,1,1,0
227,Idli 12,495,19.16276057394139,14.6634955348085,12.693014754978918,Breakfast,1,0,1
228,Dosa 12,424,29.775352505726097,27.506323067868458,15.604849253657562,Snacks,0,0,1
229,Upma 12,50,8.012389843985563,34.81561797529095,19.9223669876798,Snacks,1,0,1
230,Poha 12,104,6.06100573383321,22.955509725890593,24.914507191778167,Snacks,1,0,0
231,Paratha 12,104,27.40883114521732,49.3506874884392,8.134559722964362,Snacks,0,0,1
232,Paneer Tikka 12,136,9.305327327336672,61.32396363746594,7.553203511758114,Lunch,0,0,1
233,Mixed Veg 12,250,2.224947827617351,12.984999011932999,9.509101031193142,Lunch,1,0,0
234,Dal Makhani 12,94,4.387714657231562,67.09538637321916,10.971947822387577,Snacks,1,0,1
235,Biryani 12,409,24.819625912888927,24.977186335655542,1.4852866019942637,Snacks,1,1,1
236,Pulao 12,73,24.44327986424813,60.08408698088054,16.339077190965583,Breakfast,1,1,1
237,Khichdi 12,230,19.638747092356535,76.36047579938494,20.167285196844915,Dinner,1,1,0
238,Salad 12,447,10.205354422475027,32.87728366204182,19.697212350623012,Breakfast,1,1,1
239,Soup 12,466,20.404153350073166,8.52035642129638,16.75709033838745,Dinner,0,1,0
240,Roti 13,203,19.693399163625973,41.740691581543594,1.1969342825915472,Breakfast,1,1,1
241,Dal 13,322,26.89508833886332,40.3626927360153,8.579090928269594,Dinner,1,0,1
242,Rice 13,138,4.697592485081521,33.199564465556016,2.417088407048074,Dinner,1,1,0
243,Vegetable Curry 13,325,21.865222488901207,64.72301405758454,9.530439789377152,Dinner,0,0,1
244,Chicken Curry 13,314,5.096963456188713,24.9278115515126,6.824073491486103,Lunch,1,1,1
245,Fish Curry 13,411,6.306962851256129,13.807464125755745,18.21587035593335,Snacks,0,0,1
246,Sambar 13,219,21.462837708177855,21.90152727943784,23.23674973733798,Lunch,1,1,1
247,Idli 13,171,20.349550965494252,74.15205609200109,9.802843182926253,Snacks,0,0,1
248,Dosa 13,368,4.004387914535958,70.46826721739377,24.652190225871724,Lunch,0,1,1
249,Upma 13,335,26.972800883395983,6.311585793152539,23.711343501717252,Breakfast,0,0,1
250,Poha 13,123,1.6693964076538597,62.8158426371818,18.626065461904382,Lunch,0,1,1
251,Paratha 13,71,12.246038740773717,17.385612842664315,17.41500680626531,Breakfast,1,1,1
252,Paneer Tikka 13,351,12.765659494280733,67.33558552584432,19.22041116249469,Dinner,1,0,1
253,Mixed Veg 13,497,29.151824457725716,42.64151052321204,13.177974213654522,Dinner,1,0,1
254,Dal Makhani 13,466,4.329383158991866,11.150501754256073,5.524789553055317,Dinner,1,0,1
255,Biryani 13,207,9.579142386169181,46.87132617777892,18.416993458966054,Breakfast,0,1,1
256,Pulao 13,303,2.514960848634047,71.14921981263154,12.810454848352952,Breakfast,0,1,1
257,Khichdi 13,139,2.587113531169643,57.58968900478471,12.7893087122089,Breakfast,1,1,0
258,Salad 13,439,17.095632592434654,73.27501504983461,2.568731213114922,Dinner,1,1,1
259,Soup 13,415,20.100347270979153,67.95381587206275,6.400425279978806,Lunch,1,1,1
260,Roti 14,343,20.605868901453597,28.120057355805606,8.444709343685997,Snacks,1,1,0
261,Dal 14,86,2.8330860476839437,75.43607453214882,16.12353401857945,Breakfast,1,0,1
262,Rice 14,105,22.48905550360831,71.62076888335044,5.598311808159708,Dinner,1,1,1
263,Vegetable Curry 14,417,18.79935957449054,49.737140200908065,21.03724846198059,Dinner,1,0,1
264,Chicken Curry 14,414,28.011488622704086,21.307042289963306,10.528954525188741,Dinner,1,0,0
265,Fish Curry 14,80,15.61018560839318,37.89220364808464,4.1719450640764215,Dinner,1,1,1
266,Sambar 14,317,24.578462428687907,67.96035005966337,6.791383162225967,Breakfast,0,0,1
267,Idli 14,299,21.81449348873421,44.33108242779966,9.393121349571711,Snacks,0,0,0
268,Dosa 14,320,25.239247435155793,64.35774989778054,5.950738441215403,Lunch,1,1,0
269,Upma 14,228,18.08464227311213,45.199127311444,4.15974873690234,Dinner,1,0,0
270,Poha 14,432,11.36911954568677,8.154700711803834,4.69562567347128,Dinner,1,1,0
271,Paratha 14,137,4.404828861266985,78.6855343291099,4.550696784341151,Lunch,1,0,1
272,Paneer Tikka 14,330,21.48874637200188,14.411191783052367,7.32051693887474,Snacks,0,0,1
273,Mixed Veg 14,139,9.341045980828582,5.15982656491195,2.0094745558715985,Lunch,0,0,1
274,Dal Makhani 14,367,5.77509590687043,54.71825498430677,4.421266354651492,Snacks,1,0,1
275,Biryani 14,63,20.22576218776424,51.397078730519645,9.506286774807108,Lunch,0,1,1
276,Pulao 14,440,3.144901885441522,61.522880260539026,19.245997142273737,Snacks,1,1,1
277,Khichdi 14,50,21.5149954627506,46.40995546069336,16.32096174844726,Dinner,1,1,1
278,Salad 14,375,6.155365864820731,48.830755841102786,15.39967955199543,Breakfast,1,1,0
279,Soup 14,389,11.770351286799622,39.70590023882627,22.319245626175025,Snacks,1,1,1
280,Roti 15,435,4.4019465814243075,25.497318920366837,14.319900863540795,Lunch,0,0,1
281,Dal 15,163,19.923875600629337,64.85325889542875,19.544862014926828,Dinner,1,1,1
282,Rice 15,170,8.22562770566177,39.83159457418855,3.3677389503635276,Snacks,0,0,0
283,Vegetable Curry 15,283,14.066750929925336,60.67013407309837,21.58292973032706,Lunch,1,1,1
284,Chicken Curry 15,388,9.280640655308627,18.877401573851465,24.388617638465462,Dinner,1,0,1
285,Fish Curry 15,182,8.055395699090388,59.92955997565307,11.641374167488749,Snacks,1,1,0
286,Sambar 15,168,19.599370042596846,50.85699498037413,7.9221689361064875,Lunch,0,0,1
287,Idli 15,257,7.557439300636139,45.61650206826677,22.92517184174884,Lunch,1,1,1
288,Dosa 15,316,5.642347721452179,13.518378449153829,5.781890158716809,Snacks,1,0,0
289,Upma 15,203,9.565759829665987,79.61582410325025,11.047237321123696,Breakfast,1,0,1
290,Poha 15,155,22.432251026421994,56.89516792479734,10.35192890083368,Lunch,1,0,0
291,Paratha 15,73,20.89886763236886,72.03433247683273,4.679484959938334,Breakfast,1,0,1
292,Paneer Tikka 15,58,18.584723564640775,72.78101763535567,23.86879871814288,Snacks,1,1,1
293,Mixed Veg 15,406,1.6424326563481164,28.889269198646517,14.133576108161247,Lunch,1,1,0
294,Dal Makhani 15,106,27.60450039639604,48.69249727618393,17.04484690749282,Dinner,1,1,0
